[Header]
; Copyright 1997-2010, Quantum Design, Inc. All rights reserved.
FILEOPENTIME,3981286218.733,2/26/2026,4:52 PM
BYAPP, LogDynaCoolData, 1.0, 2.2
INFO, APPNAME, DynaCool MultiVu Application, Release 1.2.5.1
FIELDGROUP, Standard,2,3,4,5,6,7,8,9,11,10
FIELDGROUP, Diagnostic,2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
FIELDGROUP, User,2,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 3, LINEAR, AUTO
TIMEMODE, MINUTES, RELATIVE
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
RECORDS, ALL_RECORDS
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),System Pres (Torr),Chamber Status (code),Temperature Status (code),Field Status (code),Cryostat Status (code),Control Therm (ID),Sample Therm (ID),Block Temp (K),Neck Temp (K),High Neck Temp (K),Control Temp (K),1st Stage Temp (K),2nd Stage Temp (K),Magnet Temp (K),Impedance Temp (K),Pot Liquid level (%),Block Power (W),Neck Heater Power (W),High Neck Heater Power (W),1st Stage Heater Power (W),2nd Stage Heater Power (W),Magnet Voltage (V),Impedance Heater Power (W),Pot Power (W),CFE Flow (SCCM),Pump Flow (uncal SCCM),Tank Pressure (Torr),Annulus Pressure (Torr),Compressor State (code),Pirani S/N,Firm Rev,Ix,Vs,Vt,Vm,Vh,Pirani Pressure (Torr),Strain Pressure (Torr),calfactor.strcal_p0,calfactor.strcal_pathm,calfactor.strcal_V0,calfactor.strcal_Vathm,calfactor.pstr_slope,calfactor.pstr_offs,Pressure
,3981534791.59,299.9992,0.0896972,21.28593,1,1,4,7,968,968,300.0504,300.0177,299.9038,299.9992,48.66298,4.24657,4.612947,,-13.513313,2.981184,0.188534,0.332050,0,0.6727397,,,,,,,,,-1,1114757200,0.002911,0.582270,0.791212,0.714315,1.920940,20.461168,26.087820,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.284281
,3981534855.05,300.0017,0.1076366,21.28967,1,1,4,7,968,968,300.0463,300.0179,299.9252,300.0017,48.66979,4.246637,4.610367,,-13.208932,2.960024,0.167233,0.443009,0,0.6214694,,,,,,,,,-1,1114757200,0.002911,0.582271,0.791214,0.714316,1.920927,20.460958,26.093328,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.284863
,3981534918.41,300.0007,0,21.28902,1,1,4,7,968,968,300.0514,300.0175,299.9006,300.0007,48.70885,4.250936,4.613464,,-13.473047,2.957447,0.156377,0.376711,0,0.6361181,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791214,0.714315,1.920882,20.465641,26.113522,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.292814
,3981534981.85,300.0005,0.03587888,21.28014,1,1,4,7,968,968,300.0489,300.0155,299.9313,300.0005,48.69832,4.250004,4.614554,,-13.407350,2.941030,0.154278,0.337065,0,0.6390479,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791213,0.714317,1.920916,20.457605,26.098310,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.282015
,3981535045.34,299.9992,0.1255761,21.28763,1,1,4,7,968,968,300.0518,300.0179,299.9282,299.9992,48.81024,4.248607,4.611736,,-13.433311,2.954166,0.172490,0.387356,0,0.6441749,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791214,0.714316,1.920891,20.463911,26.109325,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.290354
,3981535108.82,300,0.161455,21.2851,1,1,4,7,968,968,300.0514,300.0209,299.9008,300,48.63636,4.251035,4.613671,,-13.595170,2.942511,0.176241,0.325477,0,0.6068208,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791212,0.714314,1.920892,20.462669,26.112997,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.289392
,3981535172.28,300.0001,0.1435155,21.29,1,1,4,7,968,968,300.051,300.0203,299.9285,300.0001,48.57766,4.250952,4.614008,,-13.188534,2.939783,0.163051,0.454571,0,0.6379492,,,,,,,,,-1,1114757200,0.002911,0.582270,0.791217,0.714317,1.920884,20.465048,26.112211,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.291990
,3981535235.87,299.9994,-0.07175776,21.2853,1,1,4,7,968,968,300.051,300.0177,299.9041,299.9994,48.57705,4.252509,4.610339,,-13.322578,2.959116,0.192954,0.367993,0,0.6522316,,,,,,,,,-1,1114757200,0.002911,0.582270,0.791217,0.714319,1.920894,20.461599,26.108015,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.287695
,3981535299.43,299.9997,-0.03587888,21.28653,1,1,4,7,968,968,300.0475,300.0155,299.9277,299.9997,48.65865,4.24888,4.611398,,-13.335294,2.964885,0.163616,0.361789,0,0.6372167,,,,,,,,,-1,1114757200,0.002911,0.582270,0.791216,0.714317,1.920917,20.463596,26.097786,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.287439
,3981535362.88,300,0.1793944,21.28464,1,1,4,7,968,968,300.0526,300.0189,299.8971,300,48.63573,4.247941,4.612347,,-13.427483,2.961701,0.179449,0.380796,0,0.5991302,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791215,0.714317,1.920948,20.461971,26.084412,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.284639
,3981535426.31,300.002,0.0896972,21.28815,1,1,4,7,968,968,300.0493,300.0171,299.9268,300.002,48.6444,4.248682,4.610583,,-13.762858,2.925507,0.180985,0.399049,0,0.6449073,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791214,0.714317,1.920907,20.460567,26.102507,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.285788
,3981535489.75,300.0006,0.0896972,21.28454,1,1,4,7,968,968,300.0526,300.0233,299.9242,300.0006,48.5758,4.247834,4.612357,,-13.458212,2.944281,0.168282,0.401802,0,0.6419775,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791216,0.714318,1.921004,20.461809,26.059759,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.280859
,3981535553.16,299.9997,0.0896972,21.2851,1,1,4,7,968,968,300.0526,300.0145,299.9286,299.9997,48.67164,4.251677,4.612366,,-13.298737,2.966387,0.215791,0.412513,0,0.6687114,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791217,0.714319,1.920935,20.461647,26.089918,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.285099
,3981535616.89,300.0022,0.07175776,21.28122,1,1,4,7,968,968,300.0514,300.0187,299.9296,300.0022,48.63882,4.251651,4.612976,,-13.362050,2.935416,0.168231,0.413381,0,0.6507668,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791216,0.714318,1.921004,20.461752,26.059496,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.280760
,3981535680.38,300.0013,0.07175776,21.28249,1,1,4,7,968,968,300.0479,300.0179,299.9254,300.0013,48.57334,4.249031,4.614224,,-13.415031,2.935664,0.180501,0.383961,0,0.6580911,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791216,0.714317,1.921006,20.463482,26.058710,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.282486
,3981535743.87,299.9984,0.0896972,21.27961,1,1,4,7,968,968,300.0536,300.0165,299.9269,299.9984,48.66669,4.249039,4.613886,,-13.602057,2.953682,0.177847,0.368972,0,0.6295262,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791216,0.714317,1.921051,20.463482,26.039040,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.279608
,3981535807.28,300.0008,-0.161455,21.2739,1,1,4,7,968,968,300.0475,300.0139,299.9283,300.0008,48.66359,4.250861,4.610442,,-13.231714,2.951691,0.192385,0.461095,0,0.5786221,,,,,,,,,-1,1114757200,0.002911,0.582270,0.791214,0.714318,1.921076,20.457338,26.028025,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.271458
,3981535870.85,300.0005,-0.2690916,21.2788,1,1,4,7,968,968,300.0526,300.0161,299.9277,300.0005,48.6977,4.248391,4.611709,,-13.540069,2.945033,0.167233,0.372509,0,0.571664,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791215,0.714317,1.921045,20.462076,26.041662,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.278496
,3981535934.26,299.9998,-0.1793944,21.27845,1,1,4,7,968,968,300.0532,300.0195,299.896,299.9998,48.72809,4.245997,4.611933,,-13.568944,2.960845,0.162564,0.433997,0,0.6518654,,,,,,,,,-1,1114757200,0.002911,0.582270,0.791216,0.714317,1.921007,20.463596,26.058447,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.282570
,3981535997.62,299.9996,-0.03587888,21.27889,1,1,4,7,968,968,300.0536,300.0155,299.9303,299.9996,48.69272,4.246013,4.612384,,-13.446291,2.973386,0.178390,0.370947,0,0.661387,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791216,0.714317,1.921059,20.465153,26.035631,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.280890
,3981536061.03,300.0005,-0.07175776,21.28141,1,1,4,7,968,968,300.052,300.0173,299.9007,300.0005,48.66917,4.246645,4.612798,,-13.297412,2.941567,0.207098,0.408249,0,0.6145113,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791215,0.714317,1.921022,20.461971,26.051891,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.279881
,3981536124.47,300.0008,0.1076366,21.25402,1,1,4,7,968,968,300.051,300.0149,299.931,300.0008,48.78717,4.246262,4.612807,,-13.311982,2.952765,0.197237,0.358683,0,0.6522316,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791215,0.714316,1.921453,20.463749,25.862276,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.254017
,3981536187.85,300.0019,0.1793944,21.28102,1,1,4,7,968,968,300.053,300.0195,299.896,300.0019,48.64937,4.248847,4.614892,,-13.394898,2.942472,0.193439,0.414708,0,0.6738384,,,,,,,,,-1,1114757200,0.002911,0.582270,0.791218,0.714319,1.920976,20.464781,26.072084,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.285830
,3981536251.34,299.9994,0.161455,21.27867,1,1,4,7,968,968,300.0514,300.0221,299.919,299.9994,48.7598,4.251277,4.61321,,-13.613449,2.965005,0.188047,0.411222,0,0.5844816,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791215,0.714316,1.921012,20.463749,26.056087,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.282389
,3981536314.83,299.9995,0.1255761,21.27816,1,1,4,7,968,968,300.0536,300.0203,299.8934,299.9995,48.7312,4.246362,4.612656,,-13.186150,2.943054,0.178390,0.359799,0,0.6214694,,,,,,,,,-1,1114757200,0.002911,0.582270,0.791217,0.714319,1.921034,20.460033,26.046646,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.277048
,3981536378.24,299.9994,-0.5202438,21.28032,1,1,4,7,968,968,300.0514,300.0173,299.9182,299.9994,48.67412,4.248873,4.611924,,-13.247079,2.970639,0.180501,0.419166,0,0.6452735,,,,,,,,,-1,1114757200,0.002911,0.582270,0.791218,0.714319,1.921035,20.464724,26.045858,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.281929
,3981536441.63,300.0007,-0.03587888,21.28048,1,1,4,7,968,968,300.0493,300.0165,299.9056,300.0007,48.80461,4.247302,4.612995,,-13.822198,2.964742,0.161505,0.375607,0,0.6445411,,,,,,,,,-1,1114757200,0.002911,0.582267,0.791214,0.714316,1.921013,20.462067,26.055563,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.280519
,3981536505.12,299.9999,0.05381832,21.27841,1,1,4,7,968,968,300.05,300.0143,299.93,299.9999,48.83142,4.252826,4.612693,,-13.631463,2.953715,0.184651,0.435715,0,0.6606546,,,,,,,,,-1,1114757200,0.002911,0.582267,0.791214,0.714316,1.921038,20.462124,26.044548,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.278969
,3981536568.58,300.0007,0.1076366,21.28216,1,1,4,7,968,968,300.0514,300.0221,299.9016,300.0007,48.54991,4.245033,4.613567,,-13.566031,2.949375,0.175675,0.363391,0,0.6295262,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791218,0.714319,1.921003,20.462994,26.060020,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.282160
,3981536632.21,300.0009,0.4305466,21.28636,1,1,4,7,968,968,300.05,300.0203,299.9272,300.0009,48.68094,4.252509,4.612844,,-13.477020,2.924927,0.159944,0.355091,0,0.6309911,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791215,0.714317,1.920957,20.463587,26.080477,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.285786
,3981536695.66,300.0008,0.448486,21.28479,1,1,4,7,968,968,300.0493,300.0165,299.9291,300.0008,48.71693,4.255541,4.612319,,-13.772924,2.932174,0.150174,0.433391,0,0.6361181,,,,,,,,,-1,1114757200,0.002911,0.582270,0.791218,0.714319,1.920966,20.464724,26.076281,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.286383
,3981536759.20,299.9992,0.448486,21.28592,1,1,4,7,968,968,300.053,300.0213,299.8986,299.9992,48.79962,4.243688,4.611023,,-13.708551,2.975044,0.167798,0.371955,0,0.64271,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791216,0.714317,1.920893,20.465038,26.108276,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.291405
,3981536822.77,299.9991,0.448486,21.2855,1,1,4,7,968,968,300.0522,300.0139,299.9304,299.9991,48.77098,4.24978,4.6132,,-13.360991,2.961489,0.221073,0.389192,0,0.6386817,,,,,,,,,-1,1114757200,0.002911,0.582270,0.791215,0.714318,1.920923,20.460358,26.095427,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.284529
,3981536886.22,299.9993,0.4664254,21.29302,1,1,4,7,968,968,300.0514,300.0165,299.9296,299.9993,48.66793,4.249022,4.614647,,-13.441788,2.959982,0.162023,0.379247,0,0.6441749,,,,,,,,,-1,1114757200,0.002911,0.582267,0.791214,0.714316,1.920874,20.463739,26.116932,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.291285
,3981536949.69,300.0002,0.4126071,21.29122,1,1,4,7,968,968,300.05,300.0215,299.9204,300.0002,48.71135,4.246978,4.611465,,-13.624310,2.974740,0.169896,0.443133,0,0.6430762,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791215,0.714316,1.920882,20.463749,26.113260,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.290758
,3981537013.21,300.001,0.4305466,21.29143,1,1,4,7,968,968,300.0512,300.0161,299.9293,299.9991,48.62523,4.246321,4.613116,,-13.382977,2.947928,0.194005,0.392251,0,0.6676127,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791214,0.714315,1.920889,20.465584,26.110374,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.292294
,3981537076.53,299.9988,0.4305466,21.2866,1,1,4,7,968,968,300.0485,300.0165,299.9277,299.9988,48.66298,4.247302,4.61429,,-13.203369,2.958739,0.175678,0.353750,0,0.6372167,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791215,0.714317,1.920889,20.463644,26.110113,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.290184
,3981537140.07,299.9979,-0.01793944,21.28594,1,1,4,7,968,968,300.0546,300.0187,299.9216,299.9979,48.59555,4.245856,4.611933,,-13.156480,2.965132,0.189585,0.441620,0,0.5947356,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791215,0.714316,1.920867,20.463806,26.119816,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.291779
,3981537203.48,299.9991,0,21.28719,1,1,4,7,968,968,300.0536,300.0195,299.9046,299.9991,48.66483,4.252234,4.611699,,-13.163898,2.928851,0.182676,0.362804,0,0.6738384,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791214,0.714316,1.920900,20.463968,26.105392,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.289839
,3981537266.93,300.0001,0.01793944,21.28758,1,1,4,7,968,968,300.0485,300.0201,299.9212,300.0001,48.75047,4.250761,4.612618,,-13.184825,2.963890,0.168362,0.408401,0,0.6463721,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791214,0.714315,1.920902,20.464073,26.104343,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.289799
,3981537330.37,300.0004,-0.03587888,21.28589,1,1,4,7,968,968,300.0504,300.0155,299.926,300.0004,48.76974,4.246254,4.611558,,-13.442847,2.959133,0.165222,0.379764,0,0.6514992,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791214,0.714317,1.920906,20.460625,26.102770,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.285887
,3981537393.90,299.999,0.03587888,21.28713,1,1,4,7,968,968,300.0494,300.0203,299.8918,299.999,48.58569,4.248524,4.610076,,-13.239132,2.963027,0.142613,0.478631,0,0.6211032,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791214,0.714315,1.920945,20.464130,26.085722,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.287134
,3981537457.29,300.0009,-0.01793944,21.28791,1,1,4,7,968,968,300.0467,300.0187,299.9198,300.0009,48.658,4.246346,4.613304,,-13.314896,2.971128,0.167314,0.425058,0,0.6434425,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791214,0.714316,1.920886,20.462343,26.111687,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.289028
,3981537520.96,299.9998,-0.1076366,21.28626,1,1,4,7,968,968,300.0485,300.0207,299.9239,299.9998,48.66113,4.244577,4.61352,,-13.429337,2.964196,0.147151,0.464692,0,0.6507668,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791214,0.714316,1.920934,20.462343,26.090443,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.285919
,3981537584.51,299.9994,-0.0896972,21.28867,1,1,4,7,968,968,300.0506,300.0159,299.9055,299.9994,48.65741,4.247409,4.612535,,-13.549076,2.965614,0.186415,0.347869,0,0.6361181,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791213,0.714315,1.920930,20.462563,26.092279,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.286421
,3981537647.91,300.0011,-0.0896972,21.28815,1,1,4,7,968,968,300.0497,300.0149,299.9322,300.0011,48.77534,4.248906,4.61306,,-13.379004,2.940050,0.198854,0.376339,0,0.6504006,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791213,0.714316,1.920848,20.459221,26.128471,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.288147
,3981537711.40,299.9979,-0.1076366,21.28734,1,1,4,7,968,968,300.0548,300.0175,299.9315,299.9979,48.69148,4.246994,4.613746,,-13.097404,2.946589,0.173612,0.358380,0,0.6514992,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791214,0.714316,1.920939,20.463968,26.088345,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.287344
,3981537774.70,300.0006,-0.0896972,21.2876,1,1,4,7,968,968,300.053,300.0165,299.928,300.0006,48.66359,4.248424,4.613398,,-13.570269,2.944924,0.193439,0.453219,0,0.6364843,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791217,0.714318,1.920874,20.463320,26.116669,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.290798
,3981537838.24,299.9994,0.1076366,21.29081,1,1,4,7,968,968,300.0479,300.0161,299.9306,299.9994,48.70885,4.251926,4.61307,,-13.701399,2.957443,0.153708,0.361212,0,0.5910735,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791216,0.714317,1.920864,20.465096,26.121389,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.293386
,3981537901.77,299.9993,0.05381832,21.29703,1,1,4,7,968,968,300.051,300.0203,299.9047,299.9993,48.71009,4.248507,4.614366,,-13.382712,2.966274,0.155815,0.402615,0,0.6584573,,,,,,,,,-1,1114757200,0.002911,0.582267,0.791216,0.714316,1.920832,20.466597,26.135290,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.294628
,3981537965.23,299.999,0.07175776,21.29168,1,1,4,7,968,968,300.055,300.0129,299.9278,299.999,48.62523,4.247135,4.613247,,-13.247609,2.962440,0.185352,0.404497,0,0.6533303,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791215,0.714317,1.920837,20.461914,26.132929,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.291677
,3981538028.75,300,0.1255761,21.29212,1,1,4,7,968,968,300.0526,300.0203,299.904,300,48.66483,4.246271,4.61107,,-13.457152,2.964077,0.173557,0.345584,0,0.6438087,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791215,0.714317,1.920804,20.461857,26.147615,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.293764
,3981538092.24,299.9993,0.07175776,21.2959,1,1,4,7,968,968,300.053,300.0179,299.9265,299.9993,48.67103,4.250527,4.613473,,-13.057404,2.938378,0.185272,0.437590,0,0.6364843,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791218,0.714319,1.920807,20.466177,26.146305,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.298189
,3981538155.58,300,0.1255761,21.2939,1,1,4,7,968,968,300.052,300.0179,299.9045,300,48.58569,4.250686,4.612825,,-13.425628,2.958491,0.202761,0.349977,0,0.6452735,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791215,0.714317,1.920803,20.461914,26.148140,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.293903
,3981538219.21,300,0,21.29107,1,1,4,7,968,968,300.0514,300.0155,299.9317,300,48.58569,4.249347,4.613323,,-13.218469,2.945719,0.170954,0.407514,0,0.6467384,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791218,0.714319,1.920778,20.462936,26.158894,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.296570
,3981538282.68,299.9994,0,21.29707,1,1,4,7,968,968,300.052,300.0179,299.9006,299.9994,48.6642,4.250012,4.612412,,-13.340062,2.962118,0.190630,0.356438,0,0.64271,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791217,0.714319,1.920749,20.461647,26.171743,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.297070
,3981538346.19,299.9991,-0.07175776,21.30017,1,1,4,7,968,968,300.0493,300.0217,299.9201,299.9991,48.65676,4.246911,4.611193,,-13.348539,2.960881,0.166680,0.385889,0,0.6687114,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791217,0.714319,1.920790,20.461485,26.153648,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.294249
,3981538409.73,299.9989,-0.1076366,21.29892,1,1,4,7,968,968,300.0532,300.0141,299.932,299.9989,48.65307,4.246146,4.612919,,-13.416091,2.971086,0.198289,0.412928,0,0.6591898,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791218,0.714319,1.920772,20.466120,26.161777,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.300394
,3981538473.10,300,-0.01793944,21.29918,1,1,4,7,968,968,300.0504,300.0181,299.9293,300,48.66359,4.248075,4.614309,,-13.455828,2.943871,0.163132,0.352496,0,0.6372167,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791218,0.714320,1.920730,20.462831,26.180399,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.299604
,3981538536.51,300,-0.1076366,21.29861,1,1,4,7,968,968,300.057,300.0251,299.9229,300,48.75356,4.248956,4.615192,,-13.718088,2.951196,0.167314,0.459728,0,0.6753033,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791217,0.714319,1.920750,20.463156,26.171219,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.298609
,3981538600.06,300.0007,-0.1255761,21.29368,1,1,4,7,968,968,300.0528,300.0207,299.9007,300.0007,48.74114,4.248573,4.612788,,-13.465630,2.960110,0.193439,0.338956,0,0.6452735,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791218,0.714319,1.920831,20.462936,26.135551,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.293154
,3981538663.45,300.0009,0.3946677,21.29521,1,1,4,7,968,968,300.049,300.0153,299.9326,300.0009,48.61348,4.24667,4.611371,,-13.487352,2.945058,0.179449,0.424056,0,0.6610208,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791218,0.714319,1.920779,20.464666,26.158630,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.298380
,3981538726.97,300.0017,-0.05381832,21.29321,1,1,4,7,968,968,300.0532,300.0221,299.8995,300.0017,48.67847,4.249413,4.613482,,-13.465630,2.947833,0.184222,0.375031,0,0.6438087,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791216,0.714317,1.920817,20.463367,26.142109,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.294573
,3981538790.69,299.999,-0.05381832,21.29438,1,1,4,7,968,968,300.05,300.0151,299.9292,299.999,48.56718,4.249305,4.611736,,-13.518611,2.962949,0.202195,0.355453,0,0.6434425,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791217,0.714319,1.920789,20.459976,26.154434,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.292749
,3981538854.00,299.9991,-0.1255761,21.29573,1,1,4,7,968,968,300.0526,300.0219,299.9244,299.9991,48.68218,4.248748,4.611371,,-13.365229,2.951736,0.165115,0.393413,0,0.6467384,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791217,0.714318,1.920787,20.463320,26.155222,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.296440
,3981538917.49,300.0002,-0.1435155,21.29361,1,1,4,7,968,968,300.049,300.0155,299.9268,300.0002,48.69396,4.250004,4.613586,,-13.417681,2.949564,0.193924,0.409834,0,0.6379492,,,,,,,,,-1,1114757200,0.002911,0.582269,0.791218,0.714319,1.920796,20.464666,26.151287,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.295549
,3981538980.98,299.9993,-0.1255761,21.29716,1,1,4,7,968,968,300.052,300.0189,299.9289,299.9993,48.66669,4.250212,4.613567,,-13.211846,2.971450,0.154765,0.373363,0,0.6456397,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791218,0.714319,1.920754,20.466120,26.169645,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.301548
,3981539044.54,300.0004,-0.1435155,21.29578,1,1,4,7,968,968,300.051,300.0183,299.8958,300.0004,48.69396,4.249505,4.613097,,-13.408409,2.951222,0.172490,0.391812,0,0.6211032,,,,,,,,,-1,1114757200,0.002911,0.582268,0.791217,0.714318,1.920801,20.464714,26.148928,0.000000,774.193359,1.966500,0.220700,-440.000000,914.700012,21.297010
